Shape_circ, Shape_eccent, Shape_e1, Shape_e2, Shape_corn, White_box, Black_box, Hu1, Hu2, Hu3, Hu4, Hu5, Hu6, Hu7
9.998175742827607460e-01,3.583963584413535131e+00,2.582358816214861872e+04,9.255079959203310136e+04,8.700000000000000000e+01,6.142340000000000000e+05,1.716160000000000000e+05,7.116048919946744711e-01,2.813360497183636233e-01,1.953128767392596499e-01,4.306623883675289588e-01,1.223791756400002817e-01,2.283065445487005019e-01,-2.497903230231833180e-02
1.196953239076200326e+00,6.176035768707013318e+00,4.420879420672330889e+04,2.730350943121305318e+05,5.600000000000000000e+01,1.371536000000000000e+06,2.203840000000000000e+05,4.682848243797600452e-01,8.344071986402368246e-02,7.037531647420267045e-02,1.208198103629762876e-01,1.015107612804562465e-02,3.451377445165693808e-02,-4.590606192183694853e-03
1.190892424915837022e+00,6.166117550212855569e+00,4.312311561607825570e+04,2.659022000201581977e+05,6.300000000000000000e+01,1.336353000000000000e+06,1.924470000000000000e+05,4.632231973829861182e-01,8.125409947718748027e-02,7.060115381727077866e-02,1.185790588907565113e-01,9.839968991916192564e-03,3.341874805200905491e-02,-4.570677363407031450e-03
9.852593491787534630e-01,3.415232743316918285e+00,8.530873283009532315e+03,2.913491776522165310e+04,2.700000000000000000e+01,1.980720000000000000e+05,5.624800000000000000e+04,1.807458078082707642e+00,2.626419739768798500e+00,4.387699388212991991e+00,6.470843268747307420e+00,3.445891645122952696e+01,1.047849665842404043e+01,-1.188443523362380461e+00
9.858664542233513961e-01,3.446981564745609905e+00,8.378147989949240582e+03,2.887932166806551686e+04,1.900000000000000000e+01,1.954300000000000000e+05,5.401400000000000000e+04,1.828112640308030556e+00,2.689054689300377721e+00,4.536752288953659118e+00,6.684936846987780790e+00,3.679265042833171862e+01,1.095346977100821739e+01,-1.267173043087950646e+00
9.809427366507594837e-01,3.424546620579358880e+00,1.671934021717111318e+04,5.725616003902989178e+04,4.700000000000000000e+01,3.887210000000000000e+05,1.092670000000000000e+05,1.027133286529728462e+00,7.103679731842593714e-01,6.677948784880802791e-01,1.248888867163151950e+00,1.134474202666430953e+00,1.051463988746822675e+00,-1.173885856711746056e-01
9.745356901903555746e-01,3.377265471960158472e+00,1.654557104732028529e+04,5.587878581197847961e+04,3.700000000000000000e+01,3.820370000000000000e+05,1.077030000000000000e+05,1.032576613478225713e+00,7.235648650265387172e-01,6.851091303558168866e-01,1.270865574017765010e+00,1.180201982771087454e+00,1.079857495846734627e+00,-1.155878112199058005e-01
1.053429051393404592e+00,4.119541249367504321e+00,2.520606078413993237e+04,1.038374071343290707e+05,2.700000000000000000e+01,6.418920000000000000e+05,1.424830000000000000e+05,6.976835051231562446e-01,2.623187815426985536e-01,1.901993881949180509e-01,4.089520421562532482e-01,1.111016615914766220e-01,2.093636564476744899e-01,-2.578549938270123867e-02
1.055011981690110234e+00,4.140453959461954270e+00,2.493170352642705257e+04,1.032285705821264564e+05,2.100000000000000000e+01,6.365390000000000000e+05,1.403320000000000000e+05,7.048256825090801758e-01,2.687555393991629682e-01,1.965575324737308949e-01,4.211526619300987040e-01,1.180497733419181988e-01,2.182338195747334231e-01,-2.733189903695929304e-02
1.017299281188672966e+00,3.470685330116733081e+00,1.116206926517677493e+04,3.874003005239589402e+04,2.000000000000000000e+01,2.591100000000000000e+05,3.560200000000000000e+04,1.427239535918062519e+00,1.534855414917356997e+00,2.004195895140447270e+00,3.251924665514899004e+00,8.288875766938103240e+00,4.024655927149153989e+00,-4.659717900560624848e-01
