Shape_circ, Shape_eccent, Shape_e1, Shape_e2, Shape_corn, White_box, Black_box, Hu1, Hu2, Hu3, Hu4, Hu5, Hu6, Hu7
8.097030680501254851e-01,1.016086774308193386e+00,2.422659478906973527e+04,2.461632255169755445e+04,3.300000000000000000e+01,3.068580000000000000e+05,8.939200000000000000e+04,1.198993356471887761e+00,1.079286960133552409e+00,1.117816552569561583e+00,1.915429559772199752e+00,2.802750783521472222e+00,1.989915377969640353e+00,-1.516401079268758778e-03
8.110572807386742245e-01,1.014370611724842997e+00,2.417913058546576576e+04,2.452659948295376671e+04,4.700000000000000000e+01,3.059990000000000000e+05,8.836000000000000000e+04,1.204699995611175911e+00,1.094085681631579821e+00,1.145999350161186703e+00,1.946132154111269941e+00,2.906367043207663592e+00,2.035625741318992876e+00,-2.910139587812832218e-03
8.107593359536915401e-01,1.008281632277162609e+00,3.813004636327876506e+04,3.844582538597060193e+04,3.200000000000000000e+01,4.811200000000000000e+05,1.311800000000000000e+05,8.208378038754640116e-01,4.374408225703397823e-01,2.889682920053815440e-01,6.351047098123725476e-01,2.720777642178155986e-01,4.200538471994240686e-01,-1.244493792715850589e-04
8.106407389118863716e-01,1.004155204792668288e+00,3.842130736263170547e+04,3.858095576312549383e+04,4.100000000000000000e+01,4.838020000000000000e+05,1.395060000000000000e+05,8.188149803384070502e-01,4.350082815988937091e-01,2.865583482781774993e-01,6.307845719087705749e-01,2.681810159674247185e-01,4.160349528619915471e-01,-1.771541836354251220e-04
8.085961027657673217e-01,1.002732770236651083e+00,2.749671417674736949e+04,2.757185637885528558e+04,4.700000000000000000e+01,3.459880000000000000e+05,9.756800000000000000e+04,1.085366740301078270e+00,8.576955785436595203e-01,7.941937701780823478e-01,1.434358064926622323e+00,1.530909814838876004e+00,1.328385611689695933e+00,-3.698964265297366438e-05
8.084923086287327809e-01,1.002565773782224001e+00,2.741456450434377621e+04,2.748490407520010922e+04,5.500000000000000000e+01,3.449260000000000000e+05,9.863000000000000000e+04,1.088849797430966992e+00,8.641967180469819487e-01,8.030596303867718611e-01,1.447867989165537050e+00,1.561231599551080151e+00,1.345969660203399476e+00,-3.970737412442026937e-04
8.074075472842140444e-01,1.005468888736465116e+00,4.202875163441992481e+04,4.225860220084109460e+04,5.500000000000000000e+01,5.295710000000000000e+05,1.518790000000000000e+05,7.661063280394724284e-01,3.683560832589848899e-01,2.235900801172494012e-01,5.195931202836864271e-01,1.771011089615752154e-01,3.153532452590665502e-01,-1.029196617055166962e-04
8.068018365538180969e-01,1.004112958971916436e+00,4.237968436655146797e+04,4.255399026959386538e+04,5.500000000000000000e+01,5.336330000000000000e+05,1.486430000000000000e+05,7.581212353335773368e-01,3.584512761321296814e-01,2.142487435308699228e-01,5.036924811791034795e-01,1.654654305096370792e-01,3.015647191990717402e-01,-9.412191970402383756e-05
8.100062855388417971e-01,1.026130260286167939e+00,1.359161287402900416e+04,1.394676525613621197e+04,1.600000000000000000e+01,1.729990000000000000e+05,4.694600000000000000e+04,2.015068376891120394e+00,3.444238105845806253e+00,6.393163462146087106e+00,8.773284969656099719e+00,6.570542139899016831e+01,1.628203513093179211e+01,-3.264340972398116492e-02
8.118474784240168329e-01,1.034236440085130271e+00,1.330454918878794160e+04,1.376004958994954904e+04,2.300000000000000000e+01,1.700150000000000000e+05,4.709200000000000000e+04,2.035975670123302272e+00,3.521541015521786555e+00,6.604968067037806811e+00,9.042026630905148465e+00,6.987694844249031689e+01,1.696804999246113610e+01,-4.811322604058432262e-02
8.118170137913254258e-01,1.012463550473976959e+00,3.563628021747761522e+04,3.608043479467293218e+04,4.000000000000000000e+01,4.505900000000000000e+05,1.270060000000000000e+05,8.708657182169536881e-01,5.069281871595558986e-01,3.612263575296192908e-01,7.555035376089872523e-01,3.946791226767058514e-01,5.379100598748867146e-01,-4.754754666291827192e-04
8.085123323144651764e-01,1.008720468482916743e+00,3.564805067453451920e+04,3.595891837691921683e+04,4.200000000000000000e+01,4.499030000000000000e+05,1.299790000000000000e+05,8.678552535651944400e-01,5.022618428240209765e-01,3.558301728693716859e-01,7.475176407115234900e-01,3.855257089671252357e-01,5.297689604243317474e-01,-3.794936259510217624e-04
8.097809086182637950e-01,1.010581014366619179e+00,1.562048079939463423e+04,1.578576133114652839e+04,2.300000000000000000e+01,1.973160000000000000e+05,5.821400000000000000e+04,1.785616932532841705e+00,2.647408845834278157e+00,4.313491208596816229e+00,6.155561781093296325e+00,3.171874484688423124e+01,1.001562813221981152e+01,-5.704823580117590609e-03
8.082205613876730643e-01,1.011917257770024170e+00,1.561810882349054373e+04,1.580423385222036814e+04,2.400000000000000000e+01,1.974180000000000000e+05,5.710200000000000000e+04,1.779996210546313629e+00,2.625729553836678942e+00,4.250792883307740411e+00,6.092249121227903075e+00,3.100283790785626437e+01,9.871942647290339323e+00,-4.043813233456816647e-03
