Shape_circ, Shape_eccent, Shape_e1, Shape_e2, Shape_corn, White_box, Black_box, Hu1, Hu2, Hu3, Hu4, Hu5, Hu6, Hu7
8.073055027895363889e-01,1.006003061661581599e+00,1.154581187162557944e+04,1.161512209222396814e+04,1.500000000000000000e+01,1.455140000000000000e+05,4.067200000000000000e+04,2.363061593402835392e+00,4.858120219346147906e+00,1.071127741383809706e+01,1.402279857928933993e+01,1.718591567825844777e+02,3.090785173824686538e+01,-1.162810044264972476e-02
8.024819100054039200e-01,1.006296053665977741e+00,1.530993133848714024e+04,1.540632348781668952e+04,2.800000000000000000e+01,1.929760000000000000e+05,5.600900000000000000e+04,1.817444061247463161e+00,2.750323436601137317e+00,4.562597468464604233e+00,6.479776372225519054e+00,3.523271414008115698e+01,1.074612515761104703e+01,-4.933056210646213913e-03
8.062048723895911539e-01,1.004208279931410708e+00,1.534216329089099054e+04,1.540672740877247452e+04,1.500000000000000000e+01,1.931880000000000000e+05,5.481200000000000000e+04,1.815733516366411227e+00,2.743832532156754045e+00,4.544620580837582580e+00,6.460221370271037600e+00,3.500418048037346352e+01,1.070104516401820760e+01,-2.578996535614663799e-03
8.020377814677134287e-01,1.010850719415810062e+00,1.201800708009240043e+04,1.214841110285570176e+04,2.900000000000000000e+01,1.518220000000000000e+05,4.354200000000000000e+04,2.271995513030705460e+00,4.464151542724983379e+00,9.432214141467504476e+00,1.248834679882117626e+01,1.355389913787917067e+02,2.638605087536830140e+01,-1.390053691905279720e-02
8.044985207815216199e-01,1.004549686956589749e+00,1.199883138219640205e+04,1.205342230883030061e+04,2.400000000000000000e+01,1.511130000000000000e+05,4.425100000000000000e+04,2.267701461777409833e+00,4.445710717358458908e+00,9.372641752514418556e+00,1.241810537665553049e+01,1.339719932375522262e+02,2.618339378021771680e+01,-9.567813337469033286e-03
8.082321612811891320e-01,1.018254594520257905e+00,1.232869618580988572e+04,1.255375153564529501e+04,2.300000000000000000e+01,1.563130000000000000e+05,4.391300000000000000e+04,2.211814901703001546e+00,4.211264510373474046e+00,8.637731903679588541e+00,1.153431022288550523e+01,1.151296780851424160e+02,2.366997711597133858e+01,-2.667547488464805383e-02
8.155765777691215135e-01,1.012297083091313832e+00,1.221458162319956682e+04,1.236478534834568745e+04,2.500000000000000000e+01,1.544140000000000000e+05,4.139200000000000000e+04,2.224481745484466977e+00,4.264709891599032687e+00,8.804184071034892867e+00,1.173286904535781794e+01,1.192479400330052215e+02,2.422975067345783629e+01,-2.066975871973397716e-02
8.070599770931209394e-01,1.017531333924543535e+00,1.180805997541909346e+04,1.201507101784920269e+04,3.100000000000000000e+01,1.496600000000000000e+05,4.482000000000000000e+04,2.295363651417613227e+00,4.563429301981886788e+00,9.748903650482748873e+00,1.287041190200897844e+01,1.441672292871497234e+02,2.749400831727179906e+01,-2.488411635069098793e-02
8.060976975194710237e-01,1.005258602893810638e+00,1.191328898078287421e+04,1.197593623669202134e+04,3.000000000000000000e+01,1.500820000000000000e+05,4.484000000000000000e+04,2.291596475555593315e+00,4.546600946840761104e+00,9.691929968621968428e+00,1.280638413398972730e+01,1.426740266909430659e+02,2.730674530141142498e+01,-1.377692119999096576e-02
8.128799646053739281e-01,1.012479820596686730e+00,1.184752449240631358e+04,1.199537947258639542e+04,1.400000000000000000e+01,1.497970000000000000e+05,4.292000000000000000e+04,2.318320994326596551e+00,4.662851929332740397e+00,1.007419043715469087e+01,1.325502424084835695e+01,1.531707582662907896e+02,2.862241766364400775e+01,-2.388113916126144431e-02
