Shape_circ, Shape_eccent, Shape_e1, Shape_e2, Shape_corn, White_box, Black_box, Hu1, Hu2, Hu3, Hu4, Hu5, Hu6, Hu7
8.056056132081230725e-01,1.021026370327023480e+00,1.595363775317316686e+04,1.628908484863456943e+04,2.100000000000000000e+01,2.025600000000000000e+05,5.600600000000000000e+04,1.744005907948670053e+00,2.511878164699712368e+00,3.981765867213723720e+00,5.740776691150918154e+00,2.744692988170426773e+01,9.098500727721832604e+00,-1.529255435003840091e-02
8.033499135144415160e-01,1.001206527788996103e+00,2.772722043616074734e+04,2.776067409812859842e+04,4.500000000000000000e+01,3.486190000000000000e+05,9.493700000000000000e+04,1.080662057492341788e+00,8.492628035686226040e-01,7.828027097902480191e-01,1.416628266594373908e+00,1.491797977631891037e+00,1.305500235142540211e+00,9.823680614229335362e-05
8.076875584948824960e-01,1.002213295285484529e+00,2.768176818933556569e+04,2.774303611636289861e+04,3.600000000000000000e+01,3.482270000000000000e+05,9.532900000000000000e+04,1.078222106155083182e+00,8.445915001392878541e-01,7.760312635672015347e-01,1.407093163948974990e+00,1.470360630146025915e+00,1.293141961724568745e+00,-4.774953153265926176e-04
8.131171001258727937e-01,1.004478772400785980e+00,4.132286055822190247e+04,4.150793624561159231e+04,3.700000000000000000e+01,5.204220000000000000e+05,1.413540000000000000e+05,7.713341438868177580e-01,3.749833549590471660e-01,2.298096545631311827e-01,5.302432481749062010e-01,1.850959116023684903e-01,3.246991389782687976e-01,-6.826959377501107262e-05
8.140675758897644165e-01,1.003556268042241406e+00,4.147296523156786134e+04,4.162045421243787860e+04,5.000000000000000000e+01,5.220710000000000000e+05,1.437840000000000000e+05,7.686186368604692731e-01,3.714374142974659621e-01,2.262124894675224263e-01,5.246045696273395897e-01,1.807200544522353236e-01,3.197237427487920058e-01,-8.197981486773864290e-05
8.111355318564898997e-01,1.009765799048464974e+00,4.168295664874513750e+04,4.127982616169445828e+04,3.800000000000000000e+01,5.212410000000000000e+05,1.421570000000000000e+05,7.759664606406896370e-01,3.813966427353341349e-01,2.366132788641200357e-01,5.402647686045133346e-01,1.931654575509728078e-01,3.336530353780545743e-01,1.024447227038344232e-04
8.117367767587527760e-01,1.002571100243944802e+00,4.128880649793901830e+04,4.139496415839806286e+04,4.700000000000000000e+01,5.195000000000000000e+05,1.398430000000000000e+05,7.738059084363767548e-01,3.777565631125361367e-01,2.321126478203962007e-01,5.349726261368314972e-01,1.885153299694337092e-01,3.288043595801397045e-01,-1.076214528510782698e-04
8.065595790304574964e-01,1.012304860659345662e+00,2.480891381724102393e+04,2.511418404487189036e+04,3.200000000000000000e+01,3.136580000000000000e+05,8.829800000000000000e+04,1.179437597015889461e+00,1.041598174023635970e+00,1.064142653013738782e+00,1.829035918363203006e+00,2.551721261808539865e+00,1.866690385160297394e+00,-1.154050026616504354e-03
8.073410502566235047e-01,1.004638494659501058e+00,2.485150431596969429e+04,2.496677788601988868e+04,3.900000000000000000e+01,3.130030000000000000e+05,8.895300000000000000e+04,1.174209438024758523e+00,1.029772566855002180e+00,1.044279873117403667e+00,1.803898447428162521e+00,2.475862822274328856e+00,1.830554823918929097e+00,-2.682970052714228615e-04
8.069485176707581475e-01,1.013661018141107206e+00,4.195428889540929231e+04,4.252742719710672827e+04,4.700000000000000000e+01,5.307870000000000000e+05,1.506630000000000000e+05,7.656682467268423053e-01,3.675616345844869848e-01,2.227486040159325498e-01,5.184852375840797167e-01,1.762022651133269835e-01,3.143412816302403878e-01,-2.933332214137690519e-04
8.096745454652916063e-01,1.007186209001176724e+00,4.191088043534923781e+04,4.221206078158098535e+04,4.400000000000000000e+01,5.285440000000000000e+05,1.504280000000000000e+05,7.663632047125275015e-01,3.689588252425067827e-01,2.244376594868271735e-01,5.203686043211293022e-01,1.778338290979845082e-01,3.160821871023470342e-01,-1.294210989916805277e-04
8.070712216013349316e-01,1.010638727144972160e+00,2.528950992363001933e+04,2.555855811933758378e+04,3.000000000000000000e+01,3.194650000000000000e+05,9.074500000000000000e+04,1.170162247741367789e+00,1.023265938314220858e+00,1.036999972740554554e+00,1.788078621983635319e+00,2.434833200435352119e+00,1.808759593570128610e+00,-1.419141370863741258e-03
8.126954307400788835e-01,1.013431531360958537e+00,2.535907527020989801e+04,2.569968648498663242e+04,3.700000000000000000e+01,3.207890000000000000e+05,9.394300000000000000e+04,1.157014816943554125e+00,9.946421790523372053e-01,9.900165846160973171e-01,1.727209268480800253e+00,2.258596276790595603e+00,1.722575819642851558e+00,-1.252711240364412504e-03
8.099134053940117983e-01,1.011502777228828309e+00,4.322690147217333288e+04,4.372413089010025578e+04,2.800000000000000000e+01,5.463100000000000000e+05,1.550840000000000000e+05,7.452511601658546869e-01,3.430311148265071108e-01,2.004563579841545651e-01,4.789722403758986391e-01,1.484140494980826785e-01,2.805285482116008922e-01,-2.060590863293965125e-04
8.080889402944804178e-01,1.013762281101185936e+00,4.320305979265491624e+04,4.379763244595278229e+04,4.300000000000000000e+01,5.466150000000000000e+05,1.564610000000000000e+05,7.422250137091190858e-01,3.396991129076760707e-01,1.977153357476992834e-01,4.734997057740821802e-01,1.448768995367732126e-01,2.759731668998252063e-01,-2.418824398879165782e-04
8.128658242640750542e-01,1.011260730109869055e+00,1.854153535532680689e+04,1.875032658078573513e+04,3.600000000000000000e+01,2.342890000000000000e+05,6.931100000000000000e+04,1.531891208430182116e+00,1.884236469352561727e+00,2.586151647476687465e+00,3.925336143479245976e+00,1.250668632415498038e+01,5.388210083902263747e+00,-3.391626047243079256e-03
8.068435002324612082e-01,1.015306821814123017e+00,1.866703746002776097e+04,1.895277047622596729e+04,4.000000000000000000e+01,2.363430000000000000e+05,6.946500000000000000e+04,1.516746084911295700e+00,1.840614363505032047e+00,2.493308056542711704e+00,3.809019607873752378e+00,1.173836800280791159e+01,5.167667720711683899e+00,-6.268642891398279460e-03
8.071713543877991892e-01,1.008545990245192536e+00,3.248059075966344608e+04,3.275816957145362176e+04,5.100000000000000000e+01,4.098820000000000000e+05,1.208280000000000000e+05,9.347329794281882265e-01,6.025365592214304566e-01,4.688699020879666390e-01,9.291805725460458021e-01,6.133047833899546442e-01,7.212599564632125038e-01,-1.106368218338760201e-04
8.096371876217056673e-01,1.007049016793380547e+00,3.273011282815254526e+04,3.250101264422155145e+04,4.900000000000000000e+01,4.098370000000000000e+05,1.186920000000000000e+05,9.366916944701453307e-01,6.046678582021461912e-01,4.701830975197459628e-01,9.338610122215404985e-01,6.188092162738916269e-01,7.261739524947625757e-01,4.193483390149133072e-04
8.128118289779612260e-01,1.023627760552736410e+00,4.461522119644355553e+04,4.566937895988049422e+04,2.900000000000000000e+01,5.672210000000000000e+05,1.569440000000000000e+05,7.231278827080057647e-01,3.182318108202537021e-01,1.797902483417641861e-01,4.391711993590294294e-01,1.234047522805557240e-01,2.477453235419192767e-01,-3.706482363241211941e-04
8.105065784692012665e-01,1.015336310046328849e+00,4.511106811921488406e+04,4.580290544641222368e+04,4.600000000000000000e+01,5.712000000000000000e+05,1.589580000000000000e+05,7.173894237970542820e-01,3.116119865186752214e-01,1.738122481128014374e-01,4.289046616423181080e-01,1.171062876418348386e-01,2.394240467598853228e-01,-2.664816976934852866e-04
