Shape_circ, Shape_eccent, Shape_e1, Shape_e2, Shape_corn, White_box, Black_box, Hu1, Hu2, Hu3, Hu4, Hu5, Hu6, Hu7
8.063186551484056164e-01,1.001791498961259075e+00,3.151385964399463774e+04,3.157031669081211658e+04,5.100000000000000000e+01,3.963500000000000000e+05,1.134460000000000000e+05,9.658882389795866441e-01,6.507116717783771875e-01,5.247329234005060350e-01,1.020997297011460914e+00,7.473190307969799218e-01,8.236048390417555209e-01,-9.682441022129673058e-05
8.153042041223950154e-01,1.027901634350200766e+00,3.132389864153891904e+04,3.219788660785788670e+04,4.000000000000000000e+01,3.990550000000000000e+05,1.107410000000000000e+05,9.508744956093262424e-01,6.241637562175303966e-01,4.893181252636860101e-01,9.726392274162387608e-01,6.710007223167380186e-01,7.684240029895978985e-01,-8.340547678137855137e-04
8.060152560538637045e-01,1.001587655271582111e+00,3.156018762870502178e+04,3.161029432696585718e+04,4.300000000000000000e+01,3.968950000000000000e+05,1.129010000000000000e+05,9.659360322800941701e-01,6.509856128760211913e-01,5.252359333339227110e-01,1.021363467124593249e+00,7.480793890161866466e-01,8.240736243261019833e-01,-1.161073965994519064e-04
8.049313274895785186e-01,1.017881892556133039e+00,3.138038587091747468e+04,3.194152655943121499e+04,3.300000000000000000e+01,3.978260000000000000e+05,1.148260000000000000e+05,9.671349387619178062e-01,6.514749970851586580e-01,5.241898471248069846e-01,1.023453244819703123e+00,7.496283500112574938e-01,8.260699062045904206e-01,-8.966806211920252956e-04
8.129614052199806151e-01,1.003374255336784149e+00,3.179521105949032062e+04,3.190249622009198720e+04,3.900000000000000000e+01,4.002050000000000000e+05,1.095910000000000000e+05,9.545544641004279907e-01,6.327241193830306365e-01,5.033153001626220480e-01,9.866605884968279172e-01,6.952991783545714455e-01,7.848288723358185504e-01,-2.190281736031418625e-04
8.135290947190998434e-01,1.030113173968208340e+00,3.123446892928973830e+04,3.217503792596203857e+04,4.900000000000000000e+01,3.983450000000000000e+05,1.100200000000000000e+05,9.574678724765088855e-01,6.360325438381528862e-01,5.052574679067409757e-01,9.940179978887595524e-01,7.044437110705042970e-01,7.927451633201362258e-01,-1.817936572973688492e-03
8.087600148229863173e-01,1.005244053799126513e+00,3.643750632512770244e+04,3.662858656860268820e+04,4.000000000000000000e+01,4.590690000000000000e+05,1.261470000000000000e+05,8.546549817435844520e-01,4.837901296704228971e-01,3.366515328473602686e-01,7.149235817174494079e-01,3.507354734192253964e-01,4.972652532917464230e-01,-1.489435693220741985e-04
8.130673844755756940e-01,1.004270811170599798e+00,3.626218472744052997e+04,3.641705367104483594e+04,5.200000000000000000e+01,4.566370000000000000e+05,1.247690000000000000e+05,8.564715468689689803e-01,4.861467407085879877e-01,3.387121055960836680e-01,7.191870613654682831e-01,3.549589156463247575e-01,5.014475893719027022e-01,-1.996012987057760313e-04
8.053136347233474934e-01,1.016642046311246439e+00,2.476720600864138760e+04,2.517938299803738118e+04,3.600000000000000000e+01,3.137910000000000000e+05,8.753100000000000000e+04,1.180413511033080898e+00,1.043180649580060626e+00,1.065723620281231909e+00,1.832935045338970781e+00,2.561784789640125126e+00,1.872090062367602892e+00,-2.831860830716736999e-03
8.043374927701499866e-01,1.005165869701657444e+00,2.488230343985016225e+04,2.501084217729753436e+04,4.400000000000000000e+01,3.134670000000000000e+05,8.848900000000000000e+04,1.178940371259399988e+00,1.039302246575741107e+00,1.058640523278811862e+00,1.825078875480038665e+00,2.536861183391206254e+00,1.860598075410191399e+00,-5.775435459769440172e-04
8.114387220488094021e-01,1.009418057303527183e+00,2.522436475408572005e+04,2.546192926678477306e+04,3.500000000000000000e+01,3.184520000000000000e+05,8.667400000000000000e+04,1.158114101415810726e+00,9.977017627446518322e-01,9.962104699494855886e-01,1.733136773367522032e+00,2.277323724606955757e+00,1.731143921035520394e+00,-9.277784400718580571e-04
8.110226843624694926e-01,1.004020727133969615e+00,2.536121714333838463e+04,2.546318767725710131e+04,3.300000000000000000e+01,3.193230000000000000e+05,8.453700000000000000e+04,1.163817540068784684e+00,1.009243195017573314e+00,1.013693404102595785e+00,1.758308076149313282e+00,2.347446800729819039e+00,1.766415553045871167e+00,-4.459024069567441018e-04
8.120565319419842387e-01,1.027369347198753502e+00,4.176922738470257173e+04,4.291242387121817592e+04,4.200000000000000000e+01,5.320050000000000000e+05,1.453080000000000000e+05,7.600649762831117595e-01,3.609735559033585561e-01,2.169564309719265449e-01,5.076606437509385561e-01,1.684784508291851945e-01,3.050077878411551202e-01,-5.298514995186048848e-04
8.097089365387255544e-01,1.019854079049064666e+00,4.186388072792781895e+04,4.269504952520070947e+04,2.400000000000000000e+01,5.312600000000000000e+05,1.460600000000000000e+05,7.596639547300811923e-01,3.605319752303347558e-01,2.162630288930832978e-01,5.069097161914490890e-01,1.678359099063932436e-01,3.043703684387402131e-01,-5.313825928257576159e-04
